timestamp,video_id,category,language,region,duration_sec,views,likes,comments,shares,sentiment_score,ads_enabled
2025-11-10 15:02:56,VID_701140,Coding,Spanish,IN,1998,1444,125,11,1,0.0,True
2025-11-05 22:37:15,VID_754168,Tech Reviews,Spanish,BR,182,21158,668,118,69,0.834,False
2024-03-09 14:07:57,VID_400208,Gaming,Japanese,IN,1204,30026,1973,367,111,0.435,True
2025-01-16 04:18:10,VID_957709,Music,Spanish,UK,1728,841,58,7,3,-0.193,False
2024-09-13 16:00:48,VID_884519,Education,English,PK,326,5505,477,84,21,0.5,True
2025-05-01 07:13:06,VID_318947,Education,Spanish,PK,2392,6743,523,49,8,-0.719,True
2024-06-27 02:58:15,VID_622368,Music,English,PK,2519,11711,830,127,51,-0.225,True
2024-04-04 18:34:39,VID_166491,Music,Japanese,IN,853,12253,873,118,54,-0.087,True
2024-11-05 09:44:14,VID_704413,Coding,Hindi,BR,1396,1975,67,7,4,0.841,True
2024-03-07 05:03:05,VID_841036,Vlogs,Hindi,BR,2901,3499,96,14,13,0.163,True
2025-03-31 03:18:16,VID_691581,Coding,English,IN,2943,3910,252,13,5,0.421,True
2024-11-17 11:20:06,VID_407743,Music,Hindi,US,1455,13860,352,31,14,0.392,True
2024-03-24 07:26:47,VID_660976,Vlogs,English,BR,702,8843,598,41,42,0.216,False
2024-09-17 19:30:24,VID_940645,Gaming,Urdu,IN,1671,20563,1334,211,44,0.829,True
2024-03-15 21:50:47,VID_477125,Education,Hindi,BR,1509,13696,1297,217,56,0.429,True
2025-03-03 06:34:04,VID_659666,Music,Hindi,UK,1872,2256,155,17,8,-0.006,True
2025-07-24 16:54:22,VID_149987,Music,Urdu,US,2813,1974,183,12,2,0.748,True
2024-04-21 19:15:52,VID_425781,Education,English,US,745,11123,489,49,51,-0.87,True
2024-09-21 19:46:20,VID_124215,Music,Spanish,UK,2894,17132,1019,160,52,0.723,True
2024-10-24 04:17:11,VID_851145,Music,Hindi,PK,974,4131,222,24,15,-0.566,False
2025-04-16 15:36:15,VID_624541,Education,Urdu,PK,2625,12630,931,82,50,0.034,True
2025-07-19 10:53:55,VID_494025,Vlogs,Urdu,US,852,13575,1242,243,51,0.588,True
2024-10-17 18:58:58,VID_769237,Music,Spanish,PK,2421,6186,545,35,11,0.915,True
2024-04-05 03:47:31,VID_942170,Vlogs,Hindi,PK,2143,7430,467,62,28,-0.455,False
2024-04-10 06:11:01,VID_337909,Coding,English,PK,3232,915,63,8,2,-0.129,True
2024-02-12 16:17:30,VID_317519,Gaming,Japanese,BR,839,39148,1645,213,188,0.412,False
2024-08-30 22:46:50,VID_801164,Education,Spanish,UK,1660,7469,364,67,37,0.065,False
2025-01-25 21:37:33,VID_499130,Music,Japanese,IN,2433,4997,377,29,13,0.342,True
2024-06-11 01:07:04,VID_745215,Vlogs,English,BR,3561,4980,308,28,16,0.301,True
2024-11-14 15:57:23,VID_179073,Coding,Hindi,US,2810,54512,1604,282,101,-0.265,True
2025-11-25 11:03:43,VID_816966,Tech Reviews,Spanish,BR,3561,4503,407,68,22,0.403,True
2024-03-31 06:36:21,VID_509227,Tech Reviews,English,PK,1215,3586,147,12,5,-0.852,False
2024-06-19 07:52:04,VID_517905,Vlogs,Hindi,US,3137,3955,372,62,17,0.765,False
2024-07-06 21:38:42,VID_427594,Gaming,Japanese,PK,1651,3571,159,31,11,-0.999,True
2024-11-13 02:19:20,VID_354782,Music,Japanese,BR,1137,6200,319,17,20,0.615,True
2024-01-13 14:31:06,VID_534712,Gaming,Japanese,UK,2308,3600,79,8,14,0.259,True
2024-11-09 02:59:11,VID_144094,Coding,Hindi,BR,1499,1353,68,12,2,0.274,True
2024-07-26 11:32:34,VID_466763,Vlogs,English,PK,957,7480,186,21,34,-0.413,True
2024-01-18 14:44:16,VID_566681,Tech Reviews,Urdu,US,884,7477,424,29,28,0.759,True
2025-05-13 01:22:30,VID_805981,Music,Japanese,UK,1514,9391,858,52,33,0.841,True
2025-05-09 16:28:47,VID_395336,Music,Spanish,IN,791,7375,442,83,12,-0.592,True
2024-07-26 21:11:14,VID_686077,Vlogs,Hindi,PK,1741,7908,655,92,10,0.028,True
2024-02-18 00:17:38,VID_880842,Vlogs,Japanese,UK,1028,14615,690,83,68,-0.712,True
2024-04-10 19:00:40,VID_163584,Education,Japanese,PK,1266,7020,482,82,8,-0.487,True
2024-12-21 05:48:21,VID_171319,Coding,Spanish,PK,2215,13139,751,43,48,0.547,True
2025-01-22 09:20:22,VID_595820,Vlogs,Hindi,BR,809,575,38,2,1,0.292,False
2025-11-12 18:22:53,VID_999654,Education,Hindi,US,2317,7336,709,67,10,-0.339,False
2024-01-19 09:19:03,VID_432951,Music,Spanish,US,1517,28166,2741,397,46,-0.261,True
2025-05-27 11:45:54,VID_124426,Vlogs,English,BR,1041,11450,246,18,12,-0.151,True
2025-10-23 00:20:23,VID_149021,Tech Reviews,Hindi,IN,2854,12476,253,36,23,-0.346,True
2024-12-26 13:18:31,VID_606871,Music,English,US,2774,10539,807,103,12,-0.086,True
2024-03-22 18:02:38,VID_400077,Music,Japanese,UK,2751,957,25,3,1,0.606,False
2025-09-26 09:13:20,VID_175351,Coding,Spanish,UK,615,18948,1037,107,82,-0.383,True
2025-02-03 08:28:21,VID_478829,Music,English,US,3199,6364,510,43,12,0.82,False
2024-11-10 18:40:22,VID_808516,Education,Spanish,PK,2561,26767,2452,280,63,-0.455,True
2024-06-07 12:34:43,VID_175909,Music,Spanish,PK,256,1458,120,21,6,-0.995,True
2025-05-04 19:02:14,VID_493098,Gaming,Japanese,PK,198,488,31,4,0,0.226,False
2025-10-03 12:07:12,VID_262053,Vlogs,English,US,2520,648,63,9,1,-0.429,True
2024-09-13 16:11:13,VID_930665,Education,English,BR,3140,656,49,4,2,0.182,True
2024-04-12 18:57:58,VID_527500,Education,Hindi,BR,660,7326,627,64,19,-0.46,False
2025-11-21 09:38:17,VID_194109,Vlogs,Spanish,PK,2856,21852,2081,170,105,0.206,False
2024-03-20 13:48:33,VID_175841,Tech Reviews,English,PK,2079,29594,791,75,33,-0.076,True
2024-10-16 17:43:19,VID_711874,Coding,Japanese,IN,105,13274,643,67,13,-0.385,True
2025-09-10 13:56:33,VID_449932,Gaming,English,BR,1133,401,16,2,1,0.983,True
2024-06-24 16:55:33,VID_379915,Education,Japanese,US,857,2944,150,12,10,0.459,True
2025-07-15 05:10:36,VID_745403,Tech Reviews,Hindi,PK,2959,302,17,2,1,-0.381,True
2024-12-11 02:49:18,VID_833396,Coding,Hindi,PK,1272,3381,59,11,10,-0.145,True
2024-07-07 18:52:45,VID_615112,Vlogs,Hindi,IN,3149,7972,130,21,8,-0.072,True
2024-12-19 00:58:23,VID_847686,Vlogs,Spanish,BR,2685,20747,259,37,25,-0.056,True
2025-12-19 01:07:10,VID_511127,Music,Urdu,IN,3379,3376,337,26,16,-0.193,True
2025-12-05 05:04:48,VID_817955,Education,Urdu,PK,1353,3954,216,20,18,0.019,False
2024-05-25 06:21:07,VID_729481,Vlogs,Japanese,US,1201,1362,123,22,4,-0.36,True
2025-10-20 23:01:25,VID_198904,Education,Japanese,BR,109,9838,126,18,41,-0.374,True
2025-08-01 00:45:24,VID_684103,Tech Reviews,English,US,1382,4467,172,15,17,-0.787,False
2024-04-23 13:13:54,VID_207545,Gaming,English,UK,1021,1765,32,2,8,-0.614,True
2025-06-24 08:49:56,VID_798541,Education,English,IN,1752,11210,995,53,36,0.422,True
2024-11-21 16:20:38,VID_937018,Tech Reviews,Spanish,PK,1082,3210,39,2,11,-0.956,True
2025-10-18 04:39:17,VID_109478,Education,Urdu,IN,1150,10155,246,46,25,0.148,True
2025-03-01 22:32:13,VID_712135,Music,English,UK,473,21618,848,62,33,-0.069,False
2024-09-26 19:52:42,VID_174621,Music,English,UK,1804,6621,94,13,32,-0.072,True
2024-12-20 02:24:08,VID_746218,Coding,Spanish,US,3480,2460,228,38,11,0.752,True
2024-09-30 14:46:17,VID_923281,Tech Reviews,Spanish,BR,1555,7226,304,25,9,-0.2,True
2024-09-16 17:08:35,VID_846437,Gaming,English,US,1474,16620,278,14,47,-0.053,True
2025-06-16 08:54:07,VID_758961,Gaming,Urdu,BR,768,27571,1689,107,102,-0.447,True
2025-02-25 06:17:05,VID_377471,Tech Reviews,Urdu,UK,1529,5609,105,19,10,0.424,True
2025-07-01 22:43:42,VID_364095,Tech Reviews,English,PK,3454,8024,553,73,36,0.036,True
2025-10-02 03:48:13,VID_916060,Coding,Spanish,PK,584,6804,462,89,15,-0.09,True
2025-07-18 19:29:48,VID_155620,Gaming,English,IN,474,12189,756,83,40,0.85,True
2024-04-23 09:00:14,VID_404891,Education,Japanese,IN,571,4016,324,37,16,0.926,False
2024-04-02 05:18:42,VID_297029,Gaming,Hindi,US,204,3536,70,5,12,0.934,True
2025-12-21 20:26:53,VID_936141,Vlogs,Spanish,UK,2308,8762,738,80,30,-0.941,False
2024-08-01 15:51:21,VID_822513,Coding,Urdu,IN,623,2757,96,12,6,-0.211,False
2024-12-26 13:24:58,VID_996597,Tech Reviews,Hindi,UK,1635,12547,723,42,32,-0.118,True
2025-10-28 16:02:39,VID_259841,Education,Urdu,IN,3160,22815,1769,294,95,-0.907,True
2025-07-20 08:43:09,VID_437886,Tech Reviews,Spanish,US,3447,2601,82,9,7,0.379,True
2024-06-14 05:47:41,VID_804252,Gaming,English,PK,1016,9976,467,81,31,-0.922,True
2024-08-23 23:11:24,VID_242438,Gaming,Hindi,IN,119,22436,1816,113,53,-0.015,True
2025-12-15 07:29:49,VID_909135,Gaming,Hindi,IN,1431,9535,938,154,12,-0.51,True
2025-11-08 22:31:52,VID_254237,Coding,Hindi,PK,701,13616,1261,242,55,0.069,True
2024-05-15 23:50:31,VID_221138,Gaming,English,IN,2163,1650,150,22,2,0.1,True
2025-09-10 11:53:00,VID_942499,Tech Reviews,Hindi,PK,3028,22961,849,128,32,-0.6,False
2025-07-25 19:00:42,VID_235116,Education,Japanese,UK,2298,866,40,5,1,0.752,True
2024-10-01 10:34:59,VID_637403,Tech Reviews,Urdu,US,194,12832,181,33,25,-0.365,True
2024-04-07 15:02:54,VID_841236,Vlogs,Urdu,UK,2211,5229,273,20,16,-0.373,True
2025-06-30 11:30:29,VID_568821,Vlogs,Japanese,US,3496,31589,1188,143,70,-0.009,False
2025-10-23 00:11:22,VID_267252,Tech Reviews,Japanese,US,309,994,24,4,2,-0.84,True
2025-02-24 07:58:26,VID_562388,Education,Japanese,US,1701,23709,924,85,31,-0.694,False
2025-04-14 14:07:14,VID_282427,Music,Urdu,UK,786,2527,30,5,5,0.867,True
2024-05-06 09:29:21,VID_730014,Tech Reviews,Hindi,IN,2978,7717,213,13,36,-0.693,True
2024-05-30 14:44:35,VID_899924,Tech Reviews,Hindi,PK,3125,495,29,5,2,0.587,True
2024-09-03 19:12:50,VID_379901,Education,English,BR,973,9931,448,64,34,-0.687,True
2025-07-14 02:16:29,VID_909363,Music,English,BR,1772,9731,881,52,23,0.801,True
2025-01-04 07:40:02,VID_938259,Coding,Urdu,US,2133,20024,393,35,87,-0.697,True
2025-01-31 22:26:20,VID_758932,Vlogs,Japanese,US,1986,48941,3092,228,199,0.882,True
2025-03-20 22:18:23,VID_320346,Coding,Urdu,US,2073,11654,205,30,32,0.673,False
2025-03-07 20:43:10,VID_282616,Tech Reviews,Urdu,US,692,2404,131,25,6,-0.398,False
2024-04-12 09:02:04,VID_158577,Gaming,Spanish,IN,3383,1439,26,2,1,0.445,True
2025-10-23 00:30:08,VID_934088,Education,Hindi,PK,3067,1519,97,6,4,-0.611,False
2025-04-19 03:36:52,VID_912606,Education,Japanese,US,185,5194,97,6,15,0.614,True
2024-05-18 00:24:21,VID_884491,Coding,English,BR,3327,5676,115,15,16,-0.134,True
2024-02-24 02:50:00,VID_612186,Vlogs,Japanese,UK,1428,7993,407,71,14,0.621,True
2024-09-16 17:35:03,VID_664218,Gaming,Hindi,PK,2628,993,79,15,2,0.133,True
2025-09-05 12:01:43,VID_324291,Education,Urdu,PK,2584,5955,473,75,23,0.265,True
2024-10-03 17:17:14,VID_791728,Gaming,Japanese,US,2510,3804,47,3,14,-0.797,True
2025-06-20 07:12:20,VID_130895,Education,Hindi,UK,2086,4441,166,19,7,-0.414,True
2024-08-06 12:19:47,VID_595812,Gaming,Spanish,PK,1645,9175,330,28,32,0.938,True
2025-06-09 17:55:04,VID_299461,Music,Japanese,BR,2996,5729,234,32,5,0.286,True
2025-05-02 13:53:02,VID_808462,Tech Reviews,Spanish,US,326,3693,337,50,15,-0.467,True
2025-06-09 16:06:50,VID_494173,Music,Japanese,UK,2825,5314,356,60,14,0.602,True
2025-09-20 00:58:51,VID_608068,Tech Reviews,Japanese,US,240,26256,1878,97,69,0.837,False
2025-02-13 14:32:38,VID_433023,Gaming,English,PK,1423,23241,1191,202,48,-0.142,True
2025-09-06 05:07:05,VID_537193,Coding,Hindi,PK,1372,1549,145,10,4,0.85,True
2024-02-11 03:40:20,VID_121489,Gaming,Hindi,BR,2740,9486,593,45,46,-0.199,True
2025-01-09 05:35:23,VID_471858,Education,Hindi,IN,294,13640,974,145,16,0.107,False
2024-02-13 15:55:01,VID_391986,Coding,English,BR,1251,17539,1460,178,59,-0.032,True
2025-05-19 05:30:39,VID_175721,Tech Reviews,Japanese,BR,2263,6653,266,49,7,-0.721,True
2025-03-05 11:43:07,VID_427804,Education,Hindi,PK,1322,2679,115,9,10,-0.92,True
2025-03-29 03:41:27,VID_774034,Music,English,BR,191,3613,75,5,9,-0.685,True
2025-08-06 04:01:35,VID_729561,Coding,English,US,1677,7404,329,59,34,-0.481,True
2025-12-10 20:34:14,VID_750259,Gaming,Hindi,UK,1043,5332,272,21,19,0.716,True
2024-03-10 15:36:45,VID_368365,Coding,Spanish,US,615,8875,94,13,42,-0.829,False
2024-12-31 18:17:33,VID_260553,Education,Hindi,US,566,18487,601,104,66,0.592,True
2024-11-14 03:53:29,VID_686396,Coding,Urdu,PK,161,2727,89,5,7,0.205,True
2024-08-16 19:36:46,VID_951127,Education,Spanish,PK,1297,3526,131,13,9,-0.08,True
2024-10-23 04:35:28,VID_139238,Tech Reviews,Hindi,US,469,2673,220,39,5,0.768,True
2024-10-19 02:14:43,VID_410850,Education,Spanish,US,1436,20778,391,44,37,-0.678,True
2025-07-07 11:25:31,VID_649713,Music,Hindi,UK,2742,14928,1032,77,35,-0.798,True
2024-01-16 03:05:36,VID_257838,Education,Japanese,US,2495,8787,161,12,17,0.743,False
2025-07-31 12:04:36,VID_152599,Vlogs,Urdu,US,1499,1096,79,10,4,0.146,True
2024-06-23 04:38:11,VID_974309,Tech Reviews,Urdu,IN,2006,16187,1500,204,59,0.732,True
2024-04-29 11:03:34,VID_366655,Gaming,Japanese,US,1579,897,80,11,1,-0.843,False
2025-12-06 13:14:26,VID_968950,Vlogs,Urdu,UK,2949,5547,547,79,17,0.767,False
2025-03-23 05:23:36,VID_206100,Education,Japanese,UK,3228,9633,617,117,16,0.383,True
2024-09-01 22:21:13,VID_905861,Music,Japanese,IN,1737,2165,91,13,8,0.056,False
2025-03-19 23:15:14,VID_986035,Coding,Hindi,BR,973,5391,89,17,15,0.886,True
2025-06-23 01:12:18,VID_729987,Gaming,Japanese,US,759,4878,446,62,18,-0.141,False
2024-03-10 19:42:44,VID_401607,Education,English,US,2687,7373,547,82,11,-0.342,True
2024-01-02 08:34:02,VID_958389,Tech Reviews,Spanish,PK,491,5286,409,23,21,0.825,False
2025-06-11 00:00:02,VID_338169,Coding,Japanese,UK,1976,2588,72,4,3,0.553,True
2025-07-22 11:54:06,VID_174329,Tech Reviews,Urdu,IN,1187,12158,1119,198,39,-0.282,True
2024-04-20 00:01:19,VID_740220,Education,Spanish,UK,857,5686,110,18,20,0.333,True
2025-09-03 11:00:04,VID_420073,Coding,Hindi,BR,1058,1261,27,5,4,-0.246,True
2025-05-24 18:14:30,VID_346642,Education,Japanese,UK,1066,1886,173,19,2,0.259,True
2025-01-27 13:02:38,VID_198205,Coding,English,IN,3145,5543,271,49,19,0.886,True
2024-11-12 04:44:26,VID_840265,Tech Reviews,English,PK,3582,10853,154,23,37,-0.429,True
2025-02-19 09:51:00,VID_243088,Coding,English,US,2964,26698,875,105,117,0.228,True
2024-09-12 01:17:55,VID_245566,Music,Spanish,US,847,3312,67,6,9,0.401,True
2024-04-27 16:37:49,VID_335625,Coding,Hindi,IN,1669,449,6,0,1,-0.121,True
2024-10-18 21:13:56,VID_299054,Education,Hindi,PK,1688,34533,1977,300,88,-0.787,True
2025-12-30 13:08:46,VID_279601,Tech Reviews,Hindi,BR,1791,2246,149,25,8,-0.834,True
2025-10-26 12:55:07,VID_481557,Tech Reviews,English,UK,2636,10860,843,66,21,-0.452,True
2024-06-09 12:22:16,VID_971514,Gaming,Japanese,PK,1642,15323,1378,192,69,-0.641,True
2024-12-23 05:30:37,VID_785228,Coding,Urdu,UK,3359,3701,211,10,7,-0.772,True
2025-04-21 09:14:27,VID_543133,Tech Reviews,English,US,602,4780,469,83,9,-0.311,False
2024-11-28 08:49:29,VID_291064,Music,Urdu,UK,466,9015,506,36,29,0.842,False
2024-10-10 14:42:10,VID_190989,Education,Spanish,UK,2172,4306,366,57,9,-0.858,True
2025-10-10 12:30:05,VID_345829,Tech Reviews,English,IN,825,29937,646,111,38,-0.402,True
2024-04-09 01:38:43,VID_741619,Gaming,Japanese,IN,3394,282,26,4,0,-0.129,True
2024-02-08 12:29:20,VID_847273,Tech Reviews,Spanish,US,765,25017,2322,430,25,-0.098,True
2024-10-03 22:43:21,VID_779523,Music,Japanese,BR,1554,4210,239,15,20,-0.791,True
2025-12-26 11:57:06,VID_169881,Gaming,English,BR,1873,8784,793,80,23,0.374,True
2025-04-09 06:25:47,VID_162204,Coding,Spanish,UK,838,14655,1217,174,66,-0.084,True
2025-06-26 19:14:19,VID_720959,Vlogs,Japanese,BR,828,33084,2255,125,67,0.653,True
2025-02-27 06:39:43,VID_317626,Gaming,Spanish,UK,3428,9312,276,16,45,-0.626,False
2024-04-24 01:11:58,VID_730081,Coding,Urdu,UK,1028,5689,399,59,26,0.675,True
2024-11-06 19:02:54,VID_298267,Education,Hindi,US,2279,555,21,4,2,-0.916,True
2024-08-04 16:01:15,VID_487384,Tech Reviews,English,US,368,4447,296,37,13,-0.781,True
2024-02-08 16:27:36,VID_690754,Vlogs,Hindi,IN,2152,2225,167,23,2,-0.341,True
2024-06-22 19:49:58,VID_593961,Music,Hindi,UK,544,122,2,0,0,0.418,True
2024-04-27 19:42:15,VID_798716,Music,Japanese,UK,713,1696,109,10,4,0.84,True
2024-04-13 05:37:47,VID_301301,Tech Reviews,Hindi,BR,563,1519,38,2,4,-0.737,True
2025-02-12 11:52:35,VID_520917,Education,Urdu,PK,1380,2535,31,4,3,0.96,False
2024-11-02 23:31:00,VID_122589,Coding,English,BR,1411,59,3,0,0,0.372,True
2025-11-14 23:43:22,VID_886939,Music,English,IN,2964,18750,1165,178,25,0.051,True
2024-01-31 22:18:19,VID_237258,Education,English,BR,1333,2606,109,11,9,0.027,False
2024-10-09 10:30:46,VID_226997,Vlogs,English,IN,529,7547,356,44,31,-0.121,False
2024-01-22 09:56:47,VID_766421,Music,Hindi,IN,466,10711,423,56,12,0.49,True
2024-02-04 10:18:11,VID_155524,Music,Hindi,US,1766,15592,1174,153,42,0.738,True
2024-06-02 10:51:35,VID_554074,Gaming,Urdu,IN,3348,3065,231,44,9,0.291,True
2025-10-16 16:37:44,VID_609302,Tech Reviews,Japanese,BR,1322,3304,194,23,7,0.197,True
2024-03-27 18:33:53,VID_401277,Education,Hindi,UK,163,16340,1176,110,71,-0.759,True
2024-05-16 12:18:43,VID_981509,Tech Reviews,Urdu,PK,600,3373,80,5,15,0.61,True
2024-04-28 14:01:31,VID_343898,Education,English,BR,1882,1878,121,19,4,-0.177,True
2024-02-26 17:11:08,VID_250101,Education,Spanish,IN,2311,5913,388,30,9,-0.069,True
2025-07-22 00:33:55,VID_246279,Coding,English,UK,150,6546,526,47,32,0.357,True
2025-04-18 16:31:16,VID_945622,Education,Japanese,BR,594,5011,474,80,21,0.51,True
2025-07-30 06:46:55,VID_297332,Vlogs,Spanish,UK,130,2634,92,8,9,0.514,False
2024-08-31 01:23:18,VID_588236,Tech Reviews,Hindi,US,3007,33286,2956,518,125,-0.606,True
2024-04-13 02:34:06,VID_306649,Music,Japanese,BR,1066,10368,374,53,30,-0.883,True
2024-03-28 23:31:18,VID_959941,Coding,Spanish,US,317,11848,792,57,34,0.079,True
2024-01-27 17:49:20,VID_932388,Coding,Spanish,UK,321,7463,421,71,10,-0.509,True
2024-09-12 18:09:04,VID_612474,Music,Spanish,BR,1455,29656,1039,154,52,0.449,True
2025-07-01 01:07:47,VID_638766,Music,Spanish,PK,2260,12537,723,45,16,-0.337,False
2024-12-01 00:39:17,VID_787194,Tech Reviews,Spanish,UK,2460,18292,1437,239,29,0.145,False
2025-04-08 10:09:03,VID_639463,Gaming,English,BR,970,7533,491,88,24,-0.686,True
2025-03-05 21:48:36,VID_510805,Music,Hindi,IN,285,5509,365,67,25,-0.368,False
2025-02-25 22:40:29,VID_207076,Vlogs,Spanish,UK,1476,8227,616,83,12,0.029,False
2024-03-18 21:33:50,VID_259369,Tech Reviews,Urdu,UK,2770,3868,289,30,6,0.318,True
2025-12-20 13:40:43,VID_989109,Education,Urdu,US,1297,2770,243,16,10,-0.842,True
2024-06-19 12:39:25,VID_543659,Tech Reviews,Urdu,PK,1339,3500,286,52,12,0.49,True
2024-09-18 09:38:50,VID_649011,Music,English,UK,3531,2241,118,14,9,-0.906,False
2025-06-18 20:35:29,VID_541152,Gaming,Hindi,US,2817,20573,2041,385,47,0.973,True
2024-08-14 08:25:33,VID_137950,Gaming,Japanese,BR,2340,13676,986,96,37,0.794,True
2024-09-15 07:24:32,VID_271688,Tech Reviews,Hindi,PK,2969,4183,364,23,5,0.54,True
2025-07-11 15:10:55,VID_880435,Gaming,English,PK,1018,16160,417,61,74,-0.449,True
2024-02-09 19:02:39,VID_379421,Coding,English,US,1244,18907,841,59,71,-0.164,False
2024-04-05 00:53:45,VID_221641,Education,Japanese,US,697,637,48,3,1,0.191,True
2024-12-25 18:16:15,VID_521473,Coding,Urdu,PK,178,1438,109,6,7,0.996,True
2024-03-11 00:25:56,VID_852332,Coding,Japanese,PK,944,5788,440,50,16,0.684,True
2024-01-26 04:39:16,VID_315580,Education,Japanese,PK,2366,30673,2746,279,138,0.657,True
2025-10-19 17:29:10,VID_339814,Coding,Spanish,PK,884,5432,419,55,16,0.112,True
2025-04-25 23:18:48,VID_288314,Education,Spanish,BR,2027,1304,93,11,6,0.533,True
2024-04-25 10:54:07,VID_628813,Coding,English,BR,593,22270,2201,152,100,0.947,True
2025-06-24 15:55:14,VID_643107,Gaming,Hindi,BR,147,3301,187,25,10,-0.764,True
2024-02-13 23:09:44,VID_863329,Gaming,Spanish,PK,2767,1341,133,24,3,0.497,True
2025-02-23 16:25:34,VID_842986,Tech Reviews,Japanese,US,2766,2083,113,16,5,-0.424,True
2024-06-01 23:03:54,VID_460300,Coding,Spanish,PK,2296,8214,620,77,34,0.188,False
2024-01-09 14:37:41,VID_161972,Gaming,Urdu,IN,1347,4884,254,27,18,-0.046,True
2025-02-28 10:33:41,VID_649049,Education,Spanish,UK,2956,2211,213,30,9,0.752,False
2024-12-14 11:57:30,VID_170531,Vlogs,Spanish,UK,1983,4607,378,64,6,0.624,True
2024-11-08 15:29:42,VID_542041,Coding,Spanish,UK,2818,20748,416,34,102,-0.594,True
2024-08-26 05:17:49,VID_589127,Coding,Spanish,IN,927,1005,84,11,3,-0.991,False
2024-12-07 04:36:56,VID_332310,Coding,Urdu,PK,2733,894,78,8,1,-0.499,False
2024-04-03 19:25:18,VID_450936,Music,Urdu,BR,177,5997,592,85,21,0.94,False
2025-02-05 03:19:50,VID_390048,Vlogs,Japanese,IN,3327,1962,192,21,3,-0.801,True
2024-10-14 15:50:22,VID_567874,Coding,Spanish,PK,187,2533,75,10,10,-0.518,True
2024-09-10 08:51:57,VID_949733,Vlogs,English,UK,3226,288,25,4,0,0.073,True
2025-02-20 13:42:21,VID_925688,Vlogs,Hindi,US,2871,13369,1197,141,50,-0.603,False
2024-12-09 17:43:36,VID_649109,Tech Reviews,English,UK,3241,1691,88,12,4,0.705,True
2025-08-17 20:31:58,VID_220242,Gaming,Hindi,US,2631,9192,796,42,17,-0.223,True
2024-07-28 08:30:43,VID_712997,Vlogs,English,IN,2360,5802,125,9,14,-0.326,True
2025-11-04 22:45:13,VID_523190,Coding,Hindi,IN,1184,26103,2466,366,62,0.534,True
2024-04-24 09:22:04,VID_268382,Music,English,UK,2665,16243,908,141,19,-0.562,True
2024-10-21 00:58:53,VID_672789,Coding,Urdu,BR,2633,2188,53,5,9,0.558,True
2024-09-27 02:54:48,VID_866282,Music,Hindi,BR,1713,606,31,3,1,0.033,True
2024-12-04 08:53:44,VID_521643,Gaming,Urdu,BR,3114,1111,83,6,2,0.84,True
2025-09-07 21:12:33,VID_727759,Coding,English,PK,3506,2806,236,19,4,-0.062,True
2025-11-20 17:22:05,VID_832668,Coding,Hindi,UK,478,4554,306,58,15,0.313,True
2024-12-27 23:30:11,VID_188383,Coding,English,PK,2081,7055,679,39,31,-0.072,True
2025-08-15 09:35:20,VID_658186,Education,Spanish,IN,2715,31189,460,57,98,-0.499,True
2025-06-19 13:05:05,VID_726504,Tech Reviews,Spanish,UK,2176,6337,271,48,25,-0.082,True
2025-10-21 09:02:48,VID_194768,Tech Reviews,Urdu,IN,3541,11751,692,74,41,0.984,True
2025-04-21 07:27:11,VID_356003,Coding,Spanish,BR,1291,23672,2036,235,79,-0.158,True
2025-03-07 14:41:52,VID_401140,Education,Urdu,PK,1021,4220,66,7,7,0.396,False
2024-05-28 18:06:43,VID_154059,Education,Urdu,BR,2309,4190,400,46,20,0.851,True
2024-05-06 20:24:45,VID_119724,Gaming,Spanish,PK,347,12123,523,40,39,0.72,False
2024-12-22 16:15:27,VID_556312,Education,Urdu,UK,217,452,27,4,1,0.194,True
2025-04-10 01:49:13,VID_951708,Education,English,BR,499,1033,102,8,3,-0.438,False
2024-10-25 10:20:25,VID_871212,Music,Japanese,US,575,20294,1951,232,65,-0.181,True
2024-04-26 08:13:35,VID_735706,Coding,Hindi,PK,251,11164,1064,141,35,0.789,True
2025-10-19 13:21:17,VID_275573,Coding,Japanese,UK,1981,2547,217,18,9,-0.785,True
2025-03-19 10:11:50,VID_308653,Vlogs,English,UK,2914,12654,1251,111,21,-0.014,False
2024-07-29 07:03:01,VID_683200,Music,Hindi,BR,1592,19849,1581,135,46,0.733,True
2024-11-27 23:51:36,VID_395767,Education,Japanese,BR,635,19595,281,33,38,-0.866,True
2025-05-19 10:58:47,VID_636777,Education,Japanese,PK,2305,6693,185,34,26,-0.457,False
2024-02-13 09:10:58,VID_555837,Vlogs,Urdu,US,366,2261,70,5,5,-0.351,False
2025-04-29 15:50:06,VID_842882,Coding,English,US,1426,3388,66,10,5,-0.545,True
2024-04-10 11:12:20,VID_884858,Coding,Spanish,IN,2214,4054,181,14,15,-0.749,True
2024-03-15 13:38:07,VID_862932,Coding,Urdu,IN,610,590,8,0,1,0.603,True
2024-01-21 18:03:40,VID_392552,Vlogs,Japanese,BR,1139,3278,101,19,14,-0.03,True
2025-12-28 17:00:35,VID_998094,Education,Japanese,PK,2677,686,25,3,1,0.33,True
2025-04-15 09:27:06,VID_618786,Tech Reviews,Urdu,BR,1748,12018,882,49,34,-0.664,False
2025-07-23 06:04:43,VID_644920,Tech Reviews,Japanese,US,662,3344,231,44,9,-0.87,True
2025-09-15 01:53:40,VID_655270,Education,Urdu,PK,907,13050,158,29,51,-0.193,True
